结果时间,源节点名称,源测试地址,源信息: 分组名,目的节点名称,目的测试地址,目的信息: 分组名,解析时间,连接时间,首字节时间,首屏打开时间,下载时间,页面加载时间,总时间,吞吐率,综合质量,解析成功率,连接成功率,首页加载成功率,加载比例,成功率,结果 IP 地址,结果国家名称,结果省名称,结果归属地,下载大小,内容大小,返回码,附加项,元素数量
2013-05-18 00:00.,1009,222.50.124.50,NULL,amazon.cn,amazon.cn,NULL,0.47,42.84,46.52,831.92,7985.59,9776.78,11290.73,84.97,61.7,100,100,100,100,100,203.81.17.246,中国,北京, 移动,678.5,655.5,301,50,57
2013-05-18 00:00.,1006,222.50.124.42,NULL,nipic.com,nipic.com,NULL,0.38,35.23,38.16,74.74,142.44,279.76,279.76,58.93,69.5,100,100,100,100,100,112.65.242.160,中国,上海, 联通,8.4,6.8,200,4,4
2013-05-18 00:00.,1016,222.50.124.130,NULL,lvmama.com,lvmama.com,NULL,0.16,85.56,86.21,497.78,4004.62,5553.86,5913.51,253.68,78.9,100,100,100,100,100,60.29.238.101,中国,天津, 联通,1015.9,1120.9,301,45,45
2013-05-18 00:00.,2002,123.89.176.30,NULL,qianlong.com,qianlong.com,NULL,0.26,43.16,63.9,679.94,10096.78,13337.64,13917.71,101.69,58.7,100,98.7,100,98.7,100,221.238.20.198,中国,天津, 电信,1026.7,1189.2,200,50,77
2013-05-18 00:00.,2011,222.50.124.86,NULL,xunlei.com,xunlei.com,NULL,0.46,0.91,14.3,166.6,1182.96,1020.96,1658.57,735.12,92,100,98.25,100,98.25,100,58.251.57.175,中国,广东, 联通,869.6,853.2,301,50,57
2013-05-18 00:00.,1014,222.50.124.30,NULL,it168.com,it168.com,广东铁通TOPn网站,0.47,36.1,32.46,673.77,12529.08,14126.21,15390.58,82.24,57.4,100,100,100,100,100,223.202.33.211,中国,北京, 移动,1030.4,1260.8,301,50,72
2013-05-18 00:00.,2014,222.50.124.98,NULL,m1905.com,m1905.com,NULL,0.47,32.94,125.22,711.54,8131.11,9596.29,9876.68,124.71,64.7,100,97.44,100,97.44,100,118.145.26.112,中国,北京, 移动,1014.1,1436.1,302,39,39
2013-05-18 00:00.,2016,222.50.124.106,NULL,amazon.com,amazon.com,NULL,0.63,276.25,278.94,1787.03,2658.68,4064.2,4172.69,107.31,54.9,100,100,100,100,100,205.251.242.54,美国,NULL, 其它运营商,285.3,273.1,301,27,27
2013-05-18 00:00.,1005,222.50.124.34,NULL,rising.com.cn,rising.com.cn,NULL,0.2,31.76,33.12,1417.6,25710.82,26026.54,27611.13,17.15,37.7,100,100,100,100,100,219.238.233.203,中国,北京, 移动,440.9,424.7,200,50,59
2013-05-18 00:00.,1006,222.50.124.42,NULL,dospy.com,dospy.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2016,222.50.124.106,NULL,bokecc.com,bokecc.com,NULL,0.63,31.82,32.09,129.81,1383.9,1926.1,1991.27,727.03,90,100,100,100,100,100,119.254.91.19,中国,北京, 其它运营商,1006.1,1445.8,301,19,19
2013-05-18 00:00.,1013,222.50.124.26,NULL,yy.com,yy.com,广东铁通TOPn网站,0.52,54.49,72.73,182.04,909.25,1222.25,1222.25,153.19,77.7,100,88.89,100,88.89,0,61.55.172.36,中国,河北, 联通,139.3,136.7,200,9,9
2013-05-18 00:00.,1008,222.50.124.46,NULL,wsj.com,wsj.com,NULL,0.2,278.59,280.42,1645.25,3708.58,5278.89,5668.67,275.96,70.2,100,95.31,100,95.31,100,205.203.140.1,美国,NULL, 其它运营商,1023.4,1504.2,301,50,64
2013-05-18 00:00.,2004,222.50.124.58,NULL,googleadsserving.cn,googleadsserving.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2010,222.50.124.82,NULL,bitauto.com,bitauto.com,NULL,0.27,38.74,39.13,78.13,39.12,78.13,78.13,10.11,63.6,100,50,100,50,0,59.151.102.173,中国,北京, 其它运营商,0.4,0.1,301,2,2
2013-05-18 00:00.,1005,222.50.124.34,NULL,kandian.com,kandian.com,广东铁通TOPn网站,0.21,58.04,58.53,353.02,5841.76,7841.25,8573.36,106.69,63.7,100,100,100,100,100,123.126.53.55,中国,北京, 联通,623.3,599.1,302,50,74
2013-05-18 00:00.,2013,222.50.124.94,NULL,linkedin.com,linkedin.com,NULL,0.5,174.91,175.07,881.7,1312,2365.04,2369.9,103.28,60.3,100,93.75,100,93.75,100,216.52.242.86,美国,NULL, 其它运营商,135.5,126.9,301,16,16
2013-05-18 00:00.,2015,222.50.124.102,NULL,www.net.cn,www.net.cn,NULL,0.57,104.73,121.32,647.97,4232.62,5948,6334.44,131.18,65.3,100,97.14,100,97.14,100,112.126.126.22,中国,北京, 其它运营商,555.2,543.5,200,35,35
2013-05-18 00:00.,2014,222.50.124.98,NULL,500wan.com,500wan.com,NULL,0.58,15.64,16.64,332.29,1202.25,922.21,1288.77,86.16,73.5,100,61.54,100,61.54,0,121.14.110.34,中国,广东, 电信,103.6,100.7,301,13,13
2013-05-18 00:00.,1005,222.50.124.34,NULL,amazon.cn,amazon.cn,NULL,0.25,41.86,45.08,834.66,8283.74,9760.5,11487.44,80.96,61.4,100,100,100,100,100,203.81.17.246,中国,北京, 移动,670.7,648.3,301,50,55
2013-05-18 00:00.,1011,222.50.124.10,NULL,xdowns.com,xdowns.com,NULL,0.23,74.67,76.46,595.36,2240.89,2984.72,3135.7,121.82,72.8,100,100,100,100,100,218.93.127.235,中国,江苏, 电信,273,269.8,301,12,12
2013-05-18 00:00.,2009,222.50.124.78,NULL,youdao.com,youdao.com,广东铁通TOPn网站,0.19,70.2,69.47,324.67,538.05,897.21,897.21,31.32,60.4,100,100,100,100,100,61.135.218.30,中国,北京, 联通,16.9,14.7,302,6,6
2013-05-18 00:00.,2017,222.50.124.110,NULL,zqlx.com,zqlx.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1005,222.50.124.34,NULL,jb51.net,jb51.net,NULL,0.65,1.17,131.57,386.83,2407.77,3129.84,3545.59,89.22,67.8,100,100,100,100,100,61.129.51.27,中国,上海, 电信,214.8,206,200,24,24
2013-05-18 00:00.,1016,222.50.124.130,NULL,迅雷看看,www.kankan.com,网页类,0.52,6.17,12.9,39.83,1344.35,1193.22,1944.2,444.97,91.4,100,98.21,100,98.21,100,58.251.57.175,中国,广东, 联通,598.2,582,200,50,56
2013-05-18 00:00.,1003,222.50.124.18,NULL,ad-plus.cn,ad-plus.cn,NULL,0.25,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,220.181.20.30,中国,北京, 电信,NULL,0.6,403,1,1
2013-05-18 00:00.,1016,222.50.124.130,NULL,qlogo.cn,qlogo.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2018,222.50.124.114,NULL,chinaacc.com,chinaacc.com,NULL,0.49,33.47,162.04,373.22,4030.2,5552.53,5933.27,146.44,67.4,100,100,100,100,100,59.151.113.60,中国,北京, 其它运营商,590.2,574.1,301,50,57
2013-05-18 00:00.,2011,222.50.124.86,NULL,dianping.com,dianping.com,NULL,0.19,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,180.153.132.38,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1008,222.50.124.46,NULL,sharele.cn,sharele.cn,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1012,222.50.124.14,NULL,51cto.com,51cto.com,NULL,0.48,31,30.54,863.87,9254.03,11886.39,15082.79,78.91,55.2,100,100,100,100,100,118.144.78.52,中国,北京, 移动,730.2,704.5,301,50,81
2013-05-18 00:00.,1016,222.50.124.130,NULL,qiyi.com,qiyi.com,NULL,0.55,35.57,35.92,332.17,8211.1,11846.28,12686.57,127.45,67.9,100,99.34,100,99.34,100,220.181.115.55,中国,北京, 电信,1046.5,2228.8,301,50,152
2013-05-18 00:00.,1008,222.50.124.46,NULL,xiaoshuo5200.com,xiaoshuo5200.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2015,222.50.124.102,NULL,ad-plus.cn,ad-plus.cn,NULL,0.51,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,220.181.20.30,中国,北京, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1016,222.50.124.130,NULL,che168.com,che168.com,NULL,1.07,45.7,51.08,3328.05,3642.89,3862.51,3988.7,14.24,55.1,100,100,100,100,100,221.192.136.185,中国,河北, 联通,51.9,47.6,302,10,10
2013-05-18 00:00.,2017,222.50.124.110,NULL,360.cn,360.cn,NULL,0.45,46.24,52.55,193.43,267.38,354.89,354.89,100.05,74.4,100,100,100,100,100,125.39.100.74,中国,天津, 联通,26.8,26,200,2,2
2013-05-18 00:00.,2006,222.50.124.66,NULL,game2.cn,game2.cn,NULL,0.4,31.48,44.38,141.07,6581.92,8302.97,9145.31,154.97,70,100,100,100,100,100,211.151.139.53,中国,北京, 联通,1020,4011.4,200,50,64
2013-05-18 00:00.,1008,222.50.124.46,NULL,baidu.com,baidu.com,NULL,0.42,61.13,63.45,125,347.27,605.54,605.54,82.85,73.2,100,100,100,100,100,220.181.111.85,中国,北京, 其它运营商,28.8,26.1,200,7,7
2013-05-18 00:00.,2007,222.50.124.70,NULL,alisoft.com,alisoft.com,NULL,1.38,21.67,22.17,90.53,975.56,1365.28,1409.86,241.18,89.2,100,100,100,100,100,110.75.216.170,中国,浙江, 移动,235.3,229.2,302,18,18
2013-05-18 00:00.,1003,222.50.124.18,NULL,go9go.cn,go9go.cn,NULL,0.51,43.2,56.75,451.71,6073.06,6680.33,7464.8,59.1,57.8,100,97.96,100,97.96,100,112.84.190.146,中国,江苏, 联通,358.9,342.6,301,49,49
2013-05-18 00:00.,1015,222.50.124.54,NULL,gd118114.cn,gd118114.cn,NULL,0.26,42.08,18723.04,18982.63,42848.74,54884.04,56567.58,20.06,20.6,100,100,100,100,0,113.108.180.5,中国,广东, 电信,859.7,825.3,200,50,103
2013-05-18 00:00.,1016,222.50.124.130,NULL,espnstar.com.cn,espnstar.com.cn,NULL,0.25,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,210.192.114.183,中国,北京, 其它运营商,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2001,123.65.232.142,NULL,hinews.cn,hinews.cn,NULL,0.59,82.97,102.02,2265.89,11969.21,13880.83,15281.16,62.78,46.6,100,100,100,100,100,218.77.129.215,中国,海南, 电信,751.4,724.4,200,50,67
2013-05-18 00:00.,2003,123.89.176.38,NULL,xmfish.com,xmfish.com,NULL,0.82,18.05,22.36,97.48,4443.15,6983.63,7643.25,235.93,82.8,100,100,100,100,100,117.25.145.139,中国,福建, 电信,1048.3,4700.7,200,50,169
2013-05-18 00:00.,2012,222.50.124.90,NULL,libaclub.com,libaclub.com,NULL,0.44,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,61.155.137.143,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1009,222.50.124.50,NULL,ibm.com,ibm.com,NULL,0.2,239.61,246.51,1940.51,12156.93,16887.11,17143.61,37.26,32,100,100,100,100,100,129.42.38.1,美国,NULL, 其它运营商,453,445.8,301,20,20
2013-05-18 00:00.,1005,222.50.124.34,NULL,chinahr.com,chinahr.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2018,222.50.124.114,NULL,ccb.com,ccb.com,NULL,0.26,43.69,44.39,88.35,44.39,88.35,88.35,6.49,63.3,100,100,100,100,100,202.106.80.106,中国,北京, 其它运营商,0.3,0.1,200,1,1
2013-05-18 00:00.,1001,222.50.124.2,NULL,iqilu.com,iqilu.com,NULL,0.39,42.44,210.43,477.95,16674.23,19313.62,20906.88,55.48,39.8,100,100,100,100,100,223.87.1.59,中国,四川, 移动,925.1,888.4,301,50,105
2013-05-18 00:00.,1012,222.50.124.14,NULL,hc360.com,hc360.com,NULL,0.19,48.85,49.79,375.08,8841.23,12320.67,14275.68,67.02,54.5,100,100,100,100,100,118.194.34.18,中国,北京, 移动,592.6,559.7,301,50,97
2013-05-18 00:00.,1010,222.50.124.6,NULL,ellechina.com,ellechina.com,NULL,0.38,32.52,81.53,391.04,10498,16156.97,17641.22,100.24,58.1,100,100,100,100,100,223.202.0.210,中国,北京, 移动,1052.3,3077.3,301,50,136
2013-05-18 00:00.,1002,222.50.124.38,NULL,it.com.cn,it.com.cn,NULL,0.25,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,122.224.178.44,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2010,222.50.124.82,NULL,51cto.com,51cto.com,NULL,0.47,29.65,30.12,1386.81,9324.37,11435.9,12206.86,78.44,55.2,100,98.8,100,98.8,100,118.144.78.54,中国,北京, 移动,731.4,705.3,301,50,83
2013-05-18 00:00.,2002,123.89.176.30,NULL,nen.com.cn,nen.com.cn,NULL,0.43,56.5,57.04,113.97,57.04,113.97,113.97,5.31,62.5,100,100,100,100,100,61.161.141.46,中国,辽宁, 联通,0.3,0.1,200,1,1
2013-05-18 00:00.,2010,222.50.124.82,NULL,yahoo.com.cn,yahoo.com.cn,NULL,0.41,36.07,37.9,322.33,5056.48,7286.51,8214.82,172.87,78.3,100,99.1,100,99.1,100,202.165.102.205,雅虎,NULL, 其它运营商,874.1,844.6,302,50,111
2013-05-18 00:00.,2003,123.89.176.38,NULL,qidian.com,qidian.com,NULL,0.48,29.52,31.31,320.37,4077.24,5689.85,5692.24,176.03,80.2,100,89.13,100,89.13,0,202.102.67.78,中国,江苏, 电信,717.7,699.8,301,46,46
2013-05-18 00:00.,2015,222.50.124.102,NULL,1616.net,1616.net,NULL,0.76,47.39,47.99,258.56,804.91,1231.73,1231.73,109.82,72.9,100,100,100,100,100,117.79.130.21,中国,江苏, 联通,88.4,85.4,301,9,9
2013-05-18 00:00.,1009,222.50.124.50,NULL,cnblogs.com,cnblogs.com,NULL,0.25,26.29,29.64,198.85,1668.76,2243.95,2440.44,143.66,77.5,100,100,100,100,100,42.121.252.58,中国,浙江, 移动,239.7,232.6,301,24,24
2013-05-18 00:00.,2009,222.50.124.78,NULL,google.com.hk,google.com.hk,NULL,1.84,89.62,93.29,483.69,759,1208.35,1208.35,77.81,62.7,100,100,100,100,100,173.194.72.94,美国,NULL, 其它运营商,59.1,57,301,5,5
2013-05-18 00:00.,2003,123.89.176.38,NULL,booksky.org,booksky.org,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,24quan.com,24quan.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2013,222.50.124.94,NULL,jb51.net,jb51.net,NULL,0.39,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,61.129.51.27,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2008,222.50.124.74,NULL,caixun.com,caixun.com,NULL,0.51,21042.65,44.71,21488.27,744.83,21998.77,21998.84,85.01,34.5,100,7.79,100,7.79,0,114.112.53.58,中国,江苏, 移动,63.3,61.1,302,50,77
2013-05-18 00:00.,2008,222.50.124.74,NULL,microsoft.com,microsoft.com,NULL,0.51,205.73,207.52,2686.2,14345.64,20065.11,20886.2,62.99,37.8,100,97.73,100,97.73,100,64.4.11.37,美国,NULL, 其它运营商,903.6,883.8,301,44,44
2013-05-18 00:00.,1010,222.50.124.6,NULL,178.com,178.com,广东铁通TOPn网站,0.19,43.01,52.08,186.12,11848.51,16120.15,17151.18,88.21,57.1,100,100,100,100,100,123.134.67.166,中国,山东, 联通,1045.2,1715.5,200,50,125
2013-05-18 00:00.,2005,222.50.124.62,NULL,apple.com.cn,apple.com.cn,NULL,0.45,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,17.172.224.30,美国,NULL, 其它运营商,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1004,222.50.124.22,NULL,9vcpp.cn,9vcpp.cn,NULL,0.42,245.23,250.28,495.93,5390.52,6080.73,6080.73,1.91,39.2,100,100,100,100,100,199.59.243.111,美国,NULL, 其它运营商,10.3,9.6,200,3,3
2013-05-18 00:00.,1016,222.50.124.130,NULL,3393.com,3393.com,广东铁通TOPn网站,0.24,7.29,21.67,60.05,291.33,383.14,383.14,627.26,94.3,100,100,100,100,100,121.10.173.39,中国,广东, 电信,182.7,180.4,200,9,9
2013-05-18 00:00.,1011,222.50.124.10,NULL,donews.com,donews.com,NULL,0.25,36.34,37.45,185.67,5131.85,7379.13,8095.55,182.02,78.6,100,100,100,100,100,211.100.32.205,中国,北京, 电信,934.1,912.5,200,50,62
2013-05-18 00:00.,2001,123.65.232.142,NULL,xcar.com.cn,xcar.com.cn,NULL,0.24,67.17,68.14,1886.03,12222.32,16607.67,18526.01,86.77,55.7,100,100,100,100,100,118.67.112.72,中国,北京, 其它运营商,1060.6,1934.4,301,50,147
2013-05-18 00:00.,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,linezing.com,linezing.com,NULL,0.52,21.61,24.11,46.24,559.7,720.38,720.38,607.33,93,100,100,100,100,100,110.75.62.229,中国,浙江, 移动,339.9,338.2,200,6,6
2013-05-18 00:00.,1009,222.50.124.50,NULL,xcar.com.cn,xcar.com.cn,广东铁通TOPn网站,0.19,42.64,44.15,370.33,14903.19,16476.47,20731.65,71.18,49.6,100,100,100,100,100,118.67.112.72,中国,北京, 其它运营商,1060.8,1491.5,301,50,147
2013-05-18 00:00.,1006,222.50.124.42,NULL,domain.cn,domain.cn,NULL,0.68,33.01,34.25,169.77,2628.07,3753.93,4085.82,147.03,75.4,100,100,100,100,100,114.113.159.104,中国,北京, 铁通,386.4,372.8,200,45,45
2013-05-18 00:00.,1011,222.50.124.10,NULL,zaobao.com,zaobao.com,NULL,0.2,37.14,39.21,81.99,1879.82,2950.29,3126.64,137.13,76.2,98.61,97.22,100,97.22,100,202.27.28.10,新西兰,NULL, 其它运营商,257.8,231.7,301,50,72
2013-05-18 00:00.,2019,222.50.124.118,NULL,now.cn,now.cn,NULL,0.54,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,119.146.222.146,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1008,222.50.124.46,NULL,qingdaonews.com,qingdaonews.com,NULL,0.38,38.17,39.45,276.38,7883.35,11909.23,12859.48,131.39,68.2,100,100,100,100,100,119.167.213.153,中国,山东, 联通,1035.8,2791.2,200,50,125
2013-05-18 00:00.,2010,222.50.124.82,NULL,2548.cn,2548.cn,NULL,0.27,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,121.9.213.243,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1004,222.50.124.22,NULL,52pk.net,52pk.net,NULL,0.43,32.6,298.44,331.46,298.44,331.46,331.46,1.25,52,100,50,100,50,0,115.182.53.19,中国,北京, 移动,0.4,0.2,301,2,2
2013-05-18 00:00.,1013,222.50.124.26,NULL,funshion.net,funshion.net,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2017,222.50.124.110,NULL,blueidea.com,blueidea.com,NULL,0.25,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,122.228.202.199,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1012,222.50.124.14,NULL,91.com,91.com,广东铁通TOPn网站,0.41,35.25,35.89,157.9,2499.41,3400.11,3528.31,153.55,75.5,100,100,100,100,100,121.207.254.111,中国,福建, 电信,383.8,374.9,301,27,27
2013-05-18 00:00.,2008,222.50.124.74,NULL,joy.cn,joy.cn,NULL,0.65,34.25,34.49,200.37,12612.15,19333.28,20779.69,84.1,57.4,100,100,100,100,100,122.227.189.192,中国,浙江, 电信,1060.6,1468.2,301,50,160
2013-05-18 00:00.,2005,222.50.124.62,NULL,yto.net.cn,yto.net.cn,NULL,0.4,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,203.156.255.113,中国,上海, 移动,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2007,222.50.124.70,NULL,ip138.com,ip138.com,广东铁通TOPn网站,0.48,33.09,34.48,102.81,215.33,327.42,327.42,112.91,75.6,100,100,100,100,100,122.70.142.161,中国,北京, 铁通,24.3,23.5,200,3,3
2013-05-18 00:00.,1006,222.50.124.42,NULL,chinahr.com,chinahr.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2016,222.50.124.106,NULL,mtime.com,mtime.com,NULL,0.19,33.99,34.06,310.23,12103.58,14670.01,15230.73,85.44,57.7,100,100,100,100,100,59.151.32.20,中国,北京, 其它运营商,1034.1,1063.7,301,50,80
2013-05-18 00:00.,2004,222.50.124.58,NULL,wsj.com,wsj.com,NULL,0.48,252.76,254.49,1603.01,6729.17,11206.92,11653.24,152.11,55.6,100,95.31,100,95.31,100,205.203.140.65,美国,NULL, 其它运营商,1023.5,1504.2,301,50,64
2013-05-18 00:00.,2008,222.50.124.74,NULL,readnovel.com,readnovel.com,广东铁通TOPn网站,0.2,32.21,32.17,336.42,4416.57,5751.82,6092.31,72.76,61.1,100,100,100,100,100,118.244.198.2,中国,吉林, 铁通,321.3,310.2,302,32,32
2013-05-18 00:00.,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,114la.com,114la.com,NULL,0.41,57.03,68.2,326.36,8679.73,9660.12,9862.36,24.2,47.9,100,100,100,100,100,219.232.227.198,中国,北京, 其它运营商,210.1,198.2,301,29,29
2013-05-18 00:00.,2002,123.89.176.30,NULL,ppstream.com,ppstream.com,广东铁通TOPn网站,0.41,33.01,33.25,66.66,4229.74,4448.19,4511.7,240.57,82.5,100,98.68,100,98.68,100,211.151.142.154,中国,北京, 联通,1017.5,984,200,50,76
2013-05-18 00:00.,2004,222.50.124.58,NULL,dayoo.com,dayoo.com,NULL,0.5,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,59.42.241.165,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2009,222.50.124.78,NULL,1133.cc,1133.cc,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2004,222.50.124.58,NULL,gameyule.com,gameyule.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1008,222.50.124.46,NULL,yingjiesheng.com,yingjiesheng.com,NULL,0.26,42.85,43.62,696.16,7172.99,10347.98,11199.5,143.68,68.9,100,100,100,100,100,61.147.125.16,中国,江苏, 电信,1030.6,1495.7,301,50,86
2013-05-18 00:00.,2014,222.50.124.98,NULL,theplanet.com,theplanet.com,NULL,0.47,265.11,267.01,1393.47,6711.94,9173.56,9939.32,32.19,37.6,100,100,100,100,100,66.228.118.58,美国,NULL, 其它运营商,216,197.7,301,15,15
2013-05-18 00:00.,1006,222.50.124.42,NULL,gameyule.com,gameyule.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2014,222.50.124.98,NULL,5599.com,5599.com,广东铁通TOPn网站,0.2,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,183.129.179.252,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2002,123.89.176.30,NULL,56.com,56.com,NULL,1.01,35.15,36.11,321.76,21034.54,26938.92,28071.29,49.46,43.9,100,100,100,100,100,112.90.57.7,中国,广东, 联通,1040.5,1603.4,301,50,122
2013-05-18 00:00.,1009,222.50.124.50,NULL,admin5.com,admin5.com,NULL,0.44,86.12,89.04,262.61,4362.94,7031.98,7677.51,55.39,56.3,100,100,100,100,100,59.34.197.131,中国,广东, 电信,241.7,228.3,200,36,36
2013-05-18 00:00.,2013,222.50.124.94,NULL,comsenz.com,comsenz.com,NULL,0.22,4.44,152.66,161.88,1051.69,1083.15,1083.15,247.49,85.3,100,88.89,100,88.89,0,112.64.234.169,中国,上海, 联通,260.3,257.8,200,9,9
2013-05-18 00:00.,2006,222.50.124.66,NULL,hangzhou.com.cn,hangzhou.com.cn,NULL,0.26,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,122.224.215.2,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2009,222.50.124.78,NULL,kx365.com,kx365.com,NULL,0.49,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,113.106.18.148,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2017,222.50.124.110,NULL,sznews.com,sznews.com,NULL,0.26,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,58.61.29.118,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1011,222.50.124.10,NULL,tianya.cn,tianya.cn,NULL,0.24,11.84,72.21,123.5,827.07,1169.34,1243.57,117.15,73.4,100,100,100,100,100,221.182.218.206,中国,海南, 移动,96.9,92.7,301,13,13
2013-05-18 00:00.,2019,222.50.124.118,NULL,beareyes.com.cn,beareyes.com.cn,NULL,0.35,37.06,350.49,387.9,12279.41,14818.67,15654.27,83.63,45.5,98.84,94.19,100,94.19,100,118.102.25.194,中国,河北, 其它运营商,1027,2685.1,200,50,86
2013-05-18 00:00.,2007,222.50.124.70,NULL,pplive.com,pplive.com,广东铁通TOPn网站,0.42,30.72,31.14,828.4,1440.64,1776.45,1837.32,373.03,89.8,100,92.86,100,92.86,100,59.151.34.25,中国,北京, 其它运营商,537.4,532.5,301,14,14
2013-05-18 00:00.,1015,222.50.124.54,NULL,banma.com,banma.com,NULL,0.58,32.08,31.99,205.75,14444.51,19077.75,29619.54,74.36,50.5,100,100,100,100,100,119.254.87.88,中国,北京, 其它运营商,1074.1,2681.7,301,50,204
